PROLIFIC_PID,ChoiceType,Phase,Condition,Stim1,Stim2,Validity,FreeChoiceResp,Response.keys,FreeChoiceAccuracy,RT_io,SSAwareness,S2RAwareness,S2RAwarenessyn,S1Awareness,S1Awarenessyn,S1TransferAwareness
5ef1f7026343e20b931a0cb0,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,1
5ef1f7026343e20b931a0cb0,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,1
5ef1f7026343e20b931a0cb0,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,1133.9999999999009,1,1,1,NA,NA,1
5ef1f7026343e20b931a0cb0,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,504.0000000000191,1,1,1,NA,NA,1
5ef1f7026343e20b931a0cb0,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,715.0000000000318,1,-1,-1,NA,NA,1
5ef1f7026343e20b931a0cb0,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,463.9999999999418,1,-1,-1,NA,NA,1
5ef1f7026343e20b931a0cb0,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,277.00000000004366,1,1,1,NA,NA,1
5ef1f7026343e20b931a0cb0,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,1
5ef1f7026343e20b931a0cb0,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,1
5ef1f7026343e20b931a0cb0,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,1
5ef1f7026343e20b931a0cb0,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,540.99999999994,1,-1,-1,NA,NA,1
5ef1f7026343e20b931a0cb0,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,1
5ef1f7026343e20b931a0cb0,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,1
5f00fa2353b5c10c934298fa,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,1,-1,NA,NA,1
5f00fa2353b5c10c934298fa,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,900.2000000027692,1,-1,-1,NA,NA,-1
5f00fa2353b5c10c934298fa,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,1,-1,NA,NA,1
5f00fa2353b5c10c934298fa,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,520.2999999969506,1,-1,-1,NA,NA,-1
5f00fa2353b5c10c934298fa,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,881.4000000061242,-1,1,-1,NA,NA,1
5f00fa2353b5c10c934298fa,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,-1,NA,NA,-1
5f00fa2353b5c10c934298fa,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,267.2000000029584,1,-1,-1,NA,NA,-1
5f00fa2353b5c10c934298fa,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,274.40000000569853,-1,1,-1,NA,NA,1
5f00fa2353b5c10c934298fa,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,1,-1,NA,NA,1
5f00fa2353b5c10c934298fa,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,NA,1,-1,-1,NA,NA,-1
5f00fa2353b5c10c934298fa,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,-1,NA,NA,-1
5f00fa2353b5c10c934298fa,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,683.1000000088352,-1,1,-1,NA,NA,1
5f00fa2353b5c10c934298fa,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,347.4999999998545,-1,1,-1,NA,NA,1
5f00fa2353b5c10c934298fa,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,-1,NA,NA,-1
5f00fa2353b5c10c934298fa,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,597.4999999998545,-1,1,-1,NA,NA,1
5f00fa2353b5c10c934298fa,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,291.89999999107386,1,-1,-1,NA,NA,-1
5f00fa2353b5c10c934298fa,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,-1,NA,NA,-1
5f00fa2353b5c10c934298fa,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,446.50000000001455,-1,1,-1,NA,NA,1
5f00fa2353b5c10c934298fa,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,439.70000000308573,1,-1,-1,NA,NA,-1
5f00fa2353b5c10c934298fa,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,1,-1,NA,NA,1
5f19e162d258ca0921678a36,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,1,1,NA,NA,1
5f19e162d258ca0921678a36,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,1,NA,NA,-1
5f19e162d258ca0921678a36,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,1,NA,NA,-1
5f19e162d258ca0921678a36,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,1,1,NA,NA,1
5f19e162d258ca0921678a36,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,NA,-1,1,1,NA,NA,1
5f19e162d258ca0921678a36,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,1,NA,NA,-1
5f19e162d258ca0921678a36,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,500,-1,1,1,NA,NA,1
5f19e162d258ca0921678a36,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,1,NA,NA,-1
5f19e162d258ca0921678a36,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,1,1,NA,NA,1
5f19e162d258ca0921678a36,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,NA,1,-1,1,NA,NA,-1
5f19e162d258ca0921678a36,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,NA,-1,1,1,NA,NA,1
5f19e162d258ca0921678a36,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,NA,1,-1,1,NA,NA,-1
5f19e162d258ca0921678a36,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,1,1,NA,NA,1
5f19e162d258ca0921678a36,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,1,NA,NA,-1
5f19e162d258ca0921678a36,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,1,1,NA,NA,1
5f19e162d258ca0921678a36,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,NA,1,-1,1,NA,NA,-1
5f19e162d258ca0921678a36,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,NA,1,-1,1,NA,NA,-1
5f19e162d258ca0921678a36,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,1,1,NA,NA,1
5f19e162d258ca0921678a36,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,1,1,NA,NA,1
5f19e162d258ca0921678a36,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,156.99999999992542,1,-1,1,NA,NA,-1
5f25e860dd98342ce97e7403,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,322.50000000004775,1,1,1,NA,NA,1
5f25e860dd98342ce97e7403,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5f25e860dd98342ce97e7403,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,245.09999999406773,1,1,1,NA,NA,1
5f25e860dd98342ce97e7403,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,195.7999999821141,-1,1,1,NA,NA,-1
5f25e860dd98342ce97e7403,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,194.2000000178723,1,1,1,NA,NA,1
5f25e860dd98342ce97e7403,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5f25e860dd98342ce97e7403,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,NA,1,1,1,NA,NA,1
5f25e860dd98342ce97e7403,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,347.59999999414504,-1,1,1,NA,NA,-1
5f25e860dd98342ce97e7403,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,374.40000000594864,1,1,1,NA,NA,1
5f25e860dd98342ce97e7403,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5f25e860dd98342ce97e7403,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5f25e860dd98342ce97e7403,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,1,NA,NA,1
5f25e860dd98342ce97e7403,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,360.2000000178123,1,1,1,NA,NA,1
5f25e860dd98342ce97e7403,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5f25e860dd98342ce97e7403,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,1,NA,NA,1
5f25e860dd98342ce97e7403,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5f25e860dd98342ce97e7403,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5f25e860dd98342ce97e7403,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,176.09999999399406,1,1,1,NA,NA,1
5f25e860dd98342ce97e7403,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5f25e860dd98342ce97e7403,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,241.299999982175,1,1,1,NA,NA,1
5f50732850c7c600098593df,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,1318.7999999997828,-1,1,1,NA,NA,1
5f50732850c7c600098593df,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,NA,1,1,1,NA,NA,-1
5f50732850c7c600098593df,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,907.7999999998384,-1,1,1,NA,NA,1
5f50732850c7c600098593df,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,1,NA,NA,-1
5f50732850c7c600098593df,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,1138.400000000388,-1,1,1,NA,NA,1
5f50732850c7c600098593df,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,1,NA,NA,-1
5f50732850c7c600098593df,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,598.1000000004997,-1,1,1,NA,NA,1
5f50732850c7c600098593df,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,1,NA,NA,-1
5f50732850c7c600098593df,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,1232.200000000148,-1,1,1,NA,NA,1
5f50732850c7c600098593df,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,1,NA,NA,-1
5f50732850c7c600098593df,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,666.2999999998647,-1,1,1,NA,NA,1
5f50732850c7c600098593df,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,1,NA,NA,-1
5f50732850c7c600098593df,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,1,NA,NA,-1
5f50732850c7c600098593df,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,400.9999999999536,-1,1,1,NA,NA,1
5f50732850c7c600098593df,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,1,NA,NA,-1
5f50732850c7c600098593df,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,465.1000000005752,-1,1,1,NA,NA,1
5f50732850c7c600098593df,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,731.9999999999709,-1,1,1,NA,NA,1
5f50732850c7c600098593df,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,1,NA,NA,-1
5f50732850c7c600098593df,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,1,NA,NA,-1
5f50732850c7c600098593df,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,449.70000000023447,-1,1,1,NA,NA,1
5f588fb87204220009eb684f,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,NA,1,-1,1,NA,NA,1
5f588fb87204220009eb684f,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5f588fb87204220009eb684f,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5f588fb87204220009eb684f,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,584.4000000004144,1,-1,1,NA,NA,1
5f588fb87204220009eb684f,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,1
5f588fb87204220009eb684f,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5f588fb87204220009eb684f,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,1
5f588fb87204220009eb684f,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5f588fb87204220009eb684f,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5f588fb87204220009eb684f,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,574.0999999995893,1,-1,1,NA,NA,1
5f588fb87204220009eb684f,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,598.099999999647,1,-1,1,NA,NA,1
5f588fb87204220009eb684f,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5f588fb87204220009eb684f,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5f588fb87204220009eb684f,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,1
5f588fb87204220009eb684f,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,506.2999999988733,1,-1,1,NA,NA,1
5f588fb87204220009eb684f,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5f588fb87204220009eb684f,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,1,NA,NA,1
5f588fb87204220009eb684f,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5f588fb87204220009eb684f,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,-1,1,1,NA,NA,-1
5f588fb87204220009eb684f,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,202.19999999926583,1,-1,1,NA,NA,1
5f5b2bd1b2430a23a9674a55,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
5f5b2bd1b2430a23a9674a55,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,1,1,NA,NA,1
5f5b2bd1b2430a23a9674a55,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,604.6999999992977,1,1,1,NA,NA,1
5f5b2bd1b2430a23a9674a55,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
5f5b2bd1b2430a23a9674a55,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,943.6000000014246,1,1,1,NA,NA,1
5f5b2bd1b2430a23a9674a55,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
5f5b2bd1b2430a23a9674a55,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,886.2999999970498,1,1,1,NA,NA,-1
5f5b2bd1b2430a23a9674a55,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,942.2999999970898,1,1,1,NA,NA,1
5f5b2bd1b2430a23a9674a55,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,485.7000000030211,1,1,1,NA,NA,1
5f5b2bd1b2430a23a9674a55,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
5f5b2bd1b2430a23a9674a55,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,802.6000000015756,1,1,1,NA,NA,1
5f5b2bd1b2430a23a9674a55,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
5f5b2bd1b2430a23a9674a55,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,908.0000000000156,1,1,1,NA,NA,1
5f5b2bd1b2430a23a9674a55,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,935.6000000015,1,1,1,NA,NA,-1
5f5b2bd1b2430a23a9674a55,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
5f5b2bd1b2430a23a9674a55,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,501.8000000007987,1,1,1,NA,NA,1
5f5b2bd1b2430a23a9674a55,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,-1
5f5b2bd1b2430a23a9674a55,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,453.2000000029939,1,1,1,NA,NA,1
5f5b2bd1b2430a23a9674a55,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,323.09999999768024,1,1,1,NA,NA,1
5f5b2bd1b2430a23a9674a55,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,800.7999999970252,1,1,1,NA,NA,-1
5f5f5013f947f6000bd8ddcb,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,-1
5f5f5013f947f6000bd8ddcb,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,NA,1,1,1,NA,NA,1
5f5f5013f947f6000bd8ddcb,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,494.4999999999595,1,1,1,NA,NA,1
5f5f5013f947f6000bd8ddcb,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,NA,1,-1,-1,NA,NA,-1
5f5f5013f947f6000bd8ddcb,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,-1
5f5f5013f947f6000bd8ddcb,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,612.0999999940295,1,1,1,NA,NA,1
5f5f5013f947f6000bd8ddcb,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,294.3000000119582,1,-1,-1,NA,NA,-1
5f5f5013f947f6000bd8ddcb,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,NA,1,1,1,NA,NA,1
5f5f5013f947f6000bd8ddcb,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,483.799999982125,1,1,1,NA,NA,1
5f5f5013f947f6000bd8ddcb,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,-1
5f5f5013f947f6000bd8ddcb,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,-1
5f5f5013f947f6000bd8ddcb,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,661.0999999940077,1,1,1,NA,NA,1
5f5f5013f947f6000bd8ddcb,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,596.3000000119223,1,-1,-1,NA,NA,-1
5f5f5013f947f6000bd8ddcb,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,543.70000001785,1,1,1,NA,NA,1
5f5f5013f947f6000bd8ddcb,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,NA,1,1,1,NA,NA,1
5f5f5013f947f6000bd8ddcb,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,851.4999999999873,1,-1,-1,NA,NA,-1
5f5f5013f947f6000bd8ddcb,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,351.3000000119746,1,-1,-1,NA,NA,-1
5f5f5013f947f6000bd8ddcb,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,1,NA,NA,1
5f5f5013f947f6000bd8ddcb,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,-1
5f5f5013f947f6000bd8ddcb,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,564.7999999821423,1,1,1,NA,NA,1
5f6e36c7f042f033d0f97bc1,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,-1,NA,NA,-1
5f6e36c7f042f033d0f97bc1,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,-1
5f6e36c7f042f033d0f97bc1,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,338.1000000238146,1,-1,-1,NA,NA,-1
5f6e36c7f042f033d0f97bc1,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,305.3000000119255,1,-1,-1,NA,NA,-1
5f6e36c7f042f033d0f97bc1,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,-1
5f6e36c7f042f033d0f97bc1,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,-1,NA,NA,-1
5f6e36c7f042f033d0f97bc1,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,311.99999999989814,1,-1,-1,NA,NA,-1
5f6e36c7f042f033d0f97bc1,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,-1
5f6e36c7f042f033d0f97bc1,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,NA,1,-1,-1,NA,NA,-1
5f6e36c7f042f033d0f97bc1,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,-1,NA,NA,-1
5f6e36c7f042f033d0f97bc1,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,-1,NA,NA,-1
5f6e36c7f042f033d0f97bc1,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,342.30000001184635,1,-1,-1,NA,NA,-1
5f6e36c7f042f033d0f97bc1,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,180.9000000357628,1,-1,-1,NA,NA,-1
5f6e36c7f042f033d0f97bc1,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,NA,1,-1,-1,NA,NA,-1
5f6e36c7f042f033d0f97bc1,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,388.30000001189546,1,-1,-1,NA,NA,-1
5f6e36c7f042f033d0f97bc1,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,201.80000001187184,1,-1,-1,NA,NA,-1
5f6e36c7f042f033d0f97bc1,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,-1,-1,NA,NA,-1
5f6e36c7f042f033d0f97bc1,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,1,-1,-1,NA,NA,-1
5f6e36c7f042f033d0f97bc1,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,461.6999999881273,1,-1,-1,NA,NA,-1
5f6e36c7f042f033d0f97bc1,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,254.6000000238564,1,-1,-1,NA,NA,-1
5fa3dc74fefcb501f909c68a,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,NA,1,1,-1,NA,NA,1
5fa3dc74fefcb501f909c68a,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,-1,-1,NA,NA,1
5fa3dc74fefcb501f909c68a,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,1
5fa3dc74fefcb501f909c68a,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,-1,-1,NA,NA,1
5fa3dc74fefcb501f909c68a,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,1514.1000000238023,1,1,-1,NA,NA,1
5fa3dc74fefcb501f909c68a,Free,3.1,S1-R Transfer,Max,NA,Valid,d,"[""d""]",1,986.6000000238272,-1,-1,-1,NA,NA,1
5fa3dc74fefcb501f909c68a,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,1845.599999964236,1,1,-1,NA,NA,1
5fa3dc74fefcb501f909c68a,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,-1,-1,NA,NA,1
5fa3dc74fefcb501f909c68a,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,-1,-1,NA,NA,1
5fa3dc74fefcb501f909c68a,Free,3.1,S1-R Transfer,Tim,NA,invalid,d,"[""d""]",0,NA,1,1,-1,NA,NA,1
5fa3dc74fefcb501f909c68a,Free,3.1,S1-R Transfer,Tim,NA,Valid,l,"[""l""]",1,913.6000000237914,1,1,-1,NA,NA,1
5fa3dc74fefcb501f909c68a,Free,3.1,S1-R Transfer,Max,NA,invalid,l,"[""l""]",0,NA,-1,-1,-1,NA,NA,1
